id,attraction_id,author,description,url,source_platform_id,created_at
a244c99b7e25417a062b4316d00ffec3,c1c7a1bab25a9a9d26f3700c9ae50dd8,小盧,,https://www.facebook.com/reel/1065179104858265/?__cft__[0]=AZUCHsn8I0vQFU97Ut9jd1P_0WihAPSGcn77ohuYf5bmZ7eNDScN84WuVrbLExraZgvdv6nish1BJ0ztQZ86uHhmBCTljnNd0r49LVfqZqBiHbCwOIHYx1VkZrDJ0Q8y8_HmlTZAvR2NWdDXAhnU1sVCYEvkxIIHO9drNrsMrs2Sag&__tn__=%2CO%2CP-R,fb,2023-08-09
9b94509385e81428664a67e65d439b4e,c1c7a1bab25a9a9d26f3700c9ae50dd8,遇fun胃♥台北•台中•台南 美食旅遊,,https://www.facebook.com/reel/900534504783658/?__cft__[0]=AZUAXyJRJYOC4Ytf2oMyVBLDRcrlYpE061DsAzpFKcyMSJSqVcqR5JgSVCUqnFvN2XVMDK3_36hy0MIVkI1uJdi6c5gzmHFvpjxhjlM3Rw_iJLgfQAou6gdGkVYhaayoN4C3GTlnCyoWoWYSOJcBmXkO5XeCgIHvq26XZfS1lBteRw&__tn__=%2CO%2CP-R,fb,2024-01-07
d59aeedb3679f590566f534cca708949,c1c7a1bab25a9a9d26f3700c9ae50dd8,1打2台北吃喝玩樂part II,二訪樂園~最開心自由落體、海盜船可以無限玩了。希望下次再來時身高長足，媽媽可以一旁乘涼不用陪玩星期六夜市人潮不是開玩笑的，但整路真的吃的好~開~心。一直都很喜歡鬧區中穿插的文創區&整潔的公園，大人小孩一次滿足！…… 查看更多,https://www.facebook.com/wendy.chen.77770/posts/pfbid022vXZkGjVuXqmgKVLnRqxQFV2mWthztF7Edd3Zd7T1QdCXPhgumgzzdiCwhHwRoJAl?__cft__[0]=AZXRu6uaZfNNunt3B8TdYYsrT3dU_3YG09M90pGxlXg3IJMiw8KnbV1lJUb3t49STx7VDqwrTGTprprFgBe5cwTNBDzPA8PS1TDpuZMbsF-76D1wZvZRfpO3YokcCp6t9sEalh45kV3O4XAUcYm3tqp-nqPfEGZ8lrfjKWoT8YLhKA&__tn__=%2CO%2CP-R,fb,2024-05-07
aacf0268dc32872e86c3a241f0e1cab9,c1c7a1bab25a9a9d26f3700c9ae50dd8,郭樣 かくよう  食 衣 旅 コーデ 🇹🇼🇯🇵,,https://www.facebook.com/reel/712302484109774/?__cft__[0]=AZUIjOA4vk1hcmc10lSXla4P8ibOx8dCCkCsjLaFHsJcSCWvacwewBl3Kl7-H3szRnYfu-YMZ6q6WOsDMWE0NWwPn_i9UY3NVyU_XmUb9QJsMvNTqVvABBj72vjw-V-uikN3xDh4qR472jJTvc5xvSWL2A3IAnv3wlRhuM1ZSbMmBg&__tn__=%2CO%2CP-R,fb,2023-11-24
4433d1718f1d112b345ca4ea15198a6e,c1c7a1bab25a9a9d26f3700c9ae50dd8,台北租屋、出租專屬社團,#未看房匯款就是詐騙[雅房出租] [徵室友] 信義區整層住家的[雅房]出租～…… 查看更多,https://www.facebook.com/groups/464870710346711/?multi_permalinks=2638992009601226&hoisted_section_header_type=recently_seen&__cft__[0]=AZWDcxIjkucSIqvkc-vW6wTX-m4EJPNBrSdAaZWcFezwY6tuAC1uqOGOdijAASf51-hyJJZSOoM6hLSbh__GmdYhtno3pDFD6fu9NI5e0mTmUEXTA5OW1qFbmmpGig-zxJYD_gpdsF5s31mg5A5ymGI8jAuCwRe4lKlEqW8Or-r36O_hmwHAQA9BkKyE7TJx1ypfsDYtMll_6pRVAVrJnLIs&__tn__=%2CO%2CP-R,fb,2024-04-23
08e57fbe710b639afcb45fade187cbd6,c1c7a1bab25a9a9d26f3700c9ae50dd8,柔柔,,https://www.facebook.com/reel/774778087653159/?__cft__[0]=AZXF6yX4qUwxi8sapPWqgxWHWG9-T2qMRQjOVMHnLTX-8pV4JJYAuMkpG-UHg9-EEq8rxLG-bo5w7J08TC0JxN3USVDyjEcYbxl7m8KWPjQ2GGytYSY0WNgzfdlTNnWoORpJqM5GejC36TbcaDFH8grxuT5Z967f70Tn8kNe_cEctQ&__tn__=%2CO%2CP-R,fb,2023-05-18
2d72290daae4685b184bf22f5d459c60,c1c7a1bab25a9a9d26f3700c9ae50dd8,初original x序overture 代表｜Lewis路,,https://www.facebook.com/reel/1108865660263244/?__cft__[0]=AZXUGL-BvNH_njym4SPb3i36EKHWHOV77Fys-UlAJK59AHWWDn23zYyaKyf4XgCUwsO-gpiInYYLYp6Ul9mFwvOmrv8GO-_PQuPNHXZ6TEj7AZpHPyAWT9hjsRtVq2k9DjVncgkOthwd76j0kBerTPjwLzgZvAoff8rt07SshwwwDQ&__tn__=%2CO%2CP-R,fb,2024-04-04
4a1a52fe974a1fba36d601f48013e704,c1c7a1bab25a9a9d26f3700c9ae50dd8,雁雁日嚐🌼 台北美食 三重美食 屏東美食,,https://www.facebook.com/reel/1170162326982655/?__cft__[0]=AZWhIa_rLFuF8lhmeDlBNZIKtjUZYClS9WGWGWc1jH8HczzA4dXtBoSGaiAfZkIGOolwu1UZ0sO-fGAKT5WYTwMVSkVmkJvol9f7bkY54R6gB0tCrweXj0onAP_Q4GUWaZc8ma6nb9c515gyFQVuXnOVJuSybTIJG9IoasigRn8gXw&__tn__=%2CO%2CP-R,fb,2023-05-10
928ffaca34a4478389a83e7d95def602,c1c7a1bab25a9a9d26f3700c9ae50dd8,台北美食·台灣美食,,https://www.facebook.com/reel/8137980842881845/?__cft__[0]=AZV7Ze9h5aYx4Weakla8vlx-MeOkG0GwknzJWO0BDyI3PCXPZTMqLdfMY8SodXZFdfJQszp9x7shiYoab5qrLyXfST6Ws1AbQHrjQ_XmmA555v84WRXB70TGKzJMNWkniyTIs2zepjTwWoXF5vbcyY-rhnKqcYLejRWayjQTWejY5w&__tn__=%2CO%2CP-R,fb,2024-04-05
c18c3b7837738a415afef83654496e2e,c1c7a1bab25a9a9d26f3700c9ae50dd8,4foodie 台北 台中 高雄 台灣 東京 TAIPEI JAPAN US Food & Travel 4ORFOODIE,,https://www.facebook.com/reel/1787559345010136/?__cft__[0]=AZU8MACo8qSPyUNfxjB-dSny6cGqf4xr-1ToPSCWr2KkPap8Akwid2OR9KYR1hwwkFS-XQTgPHYE9dHE5PUiPvKA8eDwbwwPARnv_Z9XDoWcjO8wIB9zzj1JWcDZ_xXS_pXyLFV96G1TMQn4ijDgfCpkWhT5k-hT7XpYY1vRVKI7aA&__tn__=%2CO%2CP-R,fb,2023-09-27
d1ea4bfba77596089204ce044095c262,c1c7a1bab25a9a9d26f3700c9ae50dd8,悠悠🥨🥨,,https://www.facebook.com/reel/833639431428870/?__cft__[0]=AZUoC_NdagGe7AieDBtsZ2v1fL3APBlHF6zdQVzKC0UMcCXwN8yodgrLYuEfyqUe_hE2fR5nVufSWidATUW2uHusOVrQ-7VOVp5JDMgDwqaFHulhh5bZb_PnhlVwKXTiKyHo8uE3_O3KziDZE6W5SORFsvegC8UQ-6UYNvvKYIb7Wg&__tn__=%2CO%2CP-R,fb,2024-04-24
cba2a6a5d0f4db669f99590ba4228734,c1c7a1bab25a9a9d26f3700c9ae50dd8,S,,https://www.facebook.com/reel/1640453650060157/?__cft__[0]=AZUg0S9gm59SdYVzhD7hKvmuof4xzblLalkV8y8qkU9SjMufpa4RAS3LF2pHt6ue3I1hZQFYN67sHQ9teAc74nWzbDmjcECO1lzETz4__KC6ArPLsAAY7IrudhLI8exTWEBLgwnW-56ERcFubN__eZxY1KTrOJTZHPD04F01QPvzow&__tn__=%2CO%2CP-R,fb,2024-05-02
acacaf80461d87db0e2fd2547dce5eb2,c1c7a1bab25a9a9d26f3700c9ae50dd8,艾瑞絲の吃貨日常｜台北.台中.新竹美食旅遊,,https://www.facebook.com/reel/736101595301669/?__cft__[0]=AZV8CgkNmpQBHnDKa5AFvNx3yO5DhoY_PRYA7zAddaAD-qrXhznI5lnzOQo75Y0zbYN1vkf6u4wL7_-hmpL_G5n5xFVUZ2qncuBN7nn4QaaEWTaW0j4BtKs77vvvL8zYh_cmp3O7sc3RcEdWsF32fSYvLwtvNJuMgtIjspW3c_rfsw&__tn__=%2CO%2CP-R,fb,2024-03-26
f2a6b5a46de8f2c23828dfd5d9b659bd,c1c7a1bab25a9a9d26f3700c9ae50dd8,瑜瑜૮꒰ྀི∩˃ ᵕ ˂∩꒱ྀི১  yi yu,,https://www.facebook.com/reel/432194686281139/?__cft__[0]=AZV5ELX4-Uluoxpra-04eLaPsQ8bg2ctAWFWFW4fF69mposch8Lf1aKzpyi8kyElBlSDclkjtS5-ON4EOcZsNTV8ICJ8DaP6xoblYgqxqk5xCzh-mi4xlje3axRsW3zNmwofDgVW5To7p0N6MgKRlguE50m00PmqOiMPodzeC4MN4Q&__tn__=%2CO%2CP-R,fb,2024-03-24
1b159987e75d771d61c92a9dbda371ac,c1c7a1bab25a9a9d26f3700c9ae50dd8,珮蒂的味蕾日記｜台北美食 新北美食 全台美食🧸,,https://www.facebook.com/reel/1560802661426347/?__cft__[0]=AZWhdI_KRjoEYGd3zmSzJb7MfhZOaOQyJt0OEXfCGQgnWNTBvG9DsPbAcga7N8niTpTQWQVHDv6zJ_R5onYZUNoZbDbb_joicEZBxV55KTpm5FoB8YZJQXWB0M6RWcr7wEM4ghmkLERZTfhpN7R65nb13CBLjPepnK0xXeCA11Y8Mw&__tn__=%2CO%2CP-R,fb,2024-03-14
d1cdc12de3bf54aa649092432890e995,c1c7a1bab25a9a9d26f3700c9ae50dd8,徵髮型Model,徵 商業髮色 麻豆色系：冷色、暖色、中性色名額有限非新手主要徵求條件- 漂髮染黑過放鳥禁趕時間遲到髮型需求…… 查看更多,https://www.facebook.com/groups/227406271008492/?multi_permalinks=1973195166429585&hoisted_section_header_type=recently_seen&__cft__[0]=AZXCXXSK9747GUlNnsNMEBQ_sQcgzsOV0tuZAtNNZb_llwrOFl5EkM2C1SsOosqZsPbTrQqNytImS5Qqu7mZ7T8FSTfdnIE0h_3_z-ONW9-c7AwZ3b19d4Jb5Rqu1PV1NJR16rH_BxSn2yFN6zPG3cwLu_iQyMqorXp5npn-bTZz31mHypTqXrHHDLqCvnqLUUkVskzigaLiODCBBpNiPYtx&__tn__=%2CO%2CP-R,fb,2024-05-07
96e395cefa5fc18bead8adb89bf0f9dc,c1c7a1bab25a9a9d26f3700c9ae50dd8,抽獎中🎁老王🧏‍♀️螞蟻人➿台北為主｜新竹台中｜咖啡廳｜平價質感餐廳,,https://www.facebook.com/reel/937286151183655/?__cft__[0]=AZWIAK--s53Z81n8eH0uFvPR-c9jtFx88f3XNWlILtbMLYrQBjeX6q_iynzdyh97gr3Ky_f50TZhlr92ehpqlSHa3qi5Z5Nco9DlNyHn15H0Ap8EMHwAUGjgXbZHSQFk8j7d7phutYNV07Xq0Q7s46C9L4jcQHSLOPR3rQv_WdxUkA&__tn__=%2CO%2CP-R,fb,2024-04-09
076ff7db204b78e5a1428a66add786b5,c1c7a1bab25a9a9d26f3700c9ae50dd8,英文家教 Brenda 🦄,,https://www.facebook.com/reel/319639007793102/?__cft__[0]=AZVq-xyaN7PqIaR6N5l89OF--ttf4GnuwQaSbXjO5SejQtwleV8Oy8bW8v34rLtTl2RCsFIuWz05Kg_VPbzrWHO0QEK2oecT6YtJF53cYhDSnrR2zZ7L_-JQbV6SlJ9MMaxhjszss0cY-oYQaild710HqEJ8GWir3s3cWrwjj-T21Q&__tn__=%2CO%2CP-R,fb,2024-03-21
a475c6648e5475a88510d31d574b5037,c1c7a1bab25a9a9d26f3700c9ae50dd8,琪起司👱🏻‍♀️｜台灣 x 台北 x 韓國 x 首爾 x 法國 x巴黎x澳洲x日本,,https://www.facebook.com/reel/788808282706227/?__cft__[0]=AZXIAdqyXY71CW97yy_KLHzeXLrujtvCKhTBJefzuUmCPKCasZxEQBh6sYjLrdSKSwVcgkvAzfiipRnuCAbvnQavqEUq9GgdZjTYCTAoZC-i263wn2lbrRencBipKHrsjj5MvU8sCAoROanswtl9yM9XHd82WCTsKgJcaRz6p8dRyQ&__tn__=%2CO%2CP-R,fb,2024-04-04
0913c9af9eaf206e1d9b4a1d60d73c75,c1c7a1bab25a9a9d26f3700c9ae50dd8,KINGJUN,,https://www.facebook.com/reel/727960902599018/?__cft__[0]=AZW41BuOC2VavOcwT-_md_Rz65pP0DGgifHHVtDFJcOsqTW7ZQUayTnhP527i1CJAltjh_W9eXRivyty-O0x281XyrX0x_I4BNYuIJtd1a1dGMvQiO9o4Z-Fo6_Mwh-lOc44mBZC5p0CbkjHQllOuyAP8cvnx96ikg6RfNzlCScmfA&__tn__=%2CO%2CP-R,fb,2023-12-22
a9d5e7ddfb2fc38e2fbd85ae0a021644,c1c7a1bab25a9a9d26f3700c9ae50dd8,燕,,https://www.facebook.com/reel/2077693032598775/?__cft__[0]=AZX3x8X6cvhcvV8NYnatEFa5u3zI6Gaki0koVzDCqOy4gpL1CraVKQA9Gejpihyot5ZMcCaH_SGIHXXspKu_hRwJBqhk3vUHuxg7NwjOnoX2oKV6SaI5agsTzIBlshbak30MG8Xpe-w8r3Yej6Eg0w3C79m_uHzDeaPGtjopCMMKkA&__tn__=%2CO%2CP-R,fb,2024-04-09
f3c0db8b77d1a7c8f8525451beb3cb29,c1c7a1bab25a9a9d26f3700c9ae50dd8,牙籤♡ 百變女王,,https://www.facebook.com/reel/733499678936979/?__cft__[0]=AZWOOvxRAuJKsWIRW55Mwz60zVQcto-LcF66ho-ZD6gIhPfmT18RrgMTjwtyNpCAIpMKbVKBjslQJwdt-VLzUUSjQWI9IgoMRhSj-oazP9mrLQOdigWs59qHObS_eZpD9XVKAd0qzvqR-uUzvkPMKiWkKAYZEDOwkSl6Dd9K0e56wA&__tn__=%2CO%2CP-R,fb,2024-04-10
73fa0e31c05edf2369826f3923b9622e,c1c7a1bab25a9a9d26f3700c9ae50dd8,周文龍 Dragon | 燃脂跳床,,https://www.facebook.com/reel/1471652443439077/?__cft__[0]=AZXauB-5QYKzh82pzHe2HuBaoIJEuw2xhgD7M2FKeZkJ-sTFeWYv421Gm7eEcrOEGE-bjNgw1byaqTr4IlVefkIAnD3lz2aERJZ-VB2iJUBamPVFMOPQxZ1HgCM1DteWjmP9QOUZtFCcGTCWP3fAyrCuGk7SNwgeBGnfy7lMBzYyVg&__tn__=%2CO%2CP-R,fb,2024-04-22
9dd4fad43cf69d6bb15cb60b3e18205c,c1c7a1bab25a9a9d26f3700c9ae50dd8,武邑WuYi｜東區 皮拉提斯 嬋柔 瑜珈,嬋柔是脊椎螺旋運動，藉由多樣的呼吸型態搭配不同的動作，來進行肌肉，筋膜的延展同時鍛鍊肌肉，增加肌力，肌耐力，刺激神經系統，打開身體的空間並增加關節活動範圍，改善肢體的協調性，讓身體的柔韌度和靈活度獲得提升。跟嬋柔運動創立者Juliu Horvath一樣，同為芭蕾舞者的Molly老師，將帶著大家感受著嬋柔運動的美好官方line: @442sjyyt  或「私訊留言」諮詢…… 查看更多,https://www.facebook.com/wuyipilates2024/posts/pfbid0hyKypRKss2LAAzY3vAYeWAShjH1onHiMxpRbbUgbaqVJ1u2mSMk6FR9usGKiwZQxl?__cft__[0]=AZVQNM4b5nBUKtjeKwgoWtIY6rLhNsGJmCCbJxqikDpr9U1ezdWip64PUSCjozx9QZWErfneWlU415nDm2ZYNH71mat6kBmMn409CioQxIpS_kzS7LShrsrJFVztLH1MmTrPFMt7VsOSfBZ9CI27-2gsXG4Sfu9L-3tHV9moCm637IkAemFdQdoRg0oRqB82t2wFUnePuwVdMellBx3RLw6U&__tn__=%2CO%2CP-R,fb,2024-04-30
fd67fb5c8171fea48084d79208318e33,c1c7a1bab25a9a9d26f3700c9ae50dd8,四月餐酒館 Fuzzy April Bistro & Bar,,https://www.facebook.com/reel/1050299116188285/?__cft__[0]=AZUxaQrSk5gz9L5Z9-7dZHGnJcKUx8Wi7zdwTK48EIV8pkF8bnWYw_GKxfqtw-nUGjM6buN0tFO3uA6o5bYuHM8A86Zzetqo09FPso-IGS-jglpkCmkReXjKGrWoy96jjEENYFznEJsm2CYYuquKRa5zW2GIMicrbGMRtotEYNQlEw&__tn__=%2CO%2CP-R,fb,2024-01-02
913f124d4358e57d219aa06dc1e8bc61,c1c7a1bab25a9a9d26f3700c9ae50dd8,身林,有幸受邀開課最擅長的抱枕內臟呼吸法什麼事都不用做，趴著就好不做事最難，我每週練太極拳都被師父提醒,https://www.facebook.com/body2forest/posts/pfbid0haPps6UJkHJcbGqdGUwpUge8wgzWmHKKMhzfoPh5L7jaqwCZdGHooyESseDyATh4l?__cft__[0]=AZWPiXV0FQ4i0SeK6TWpfUusWoJfIrqd8IZ5abdDV-5nzoH87pmVwc-bMU_3nrVIRLEh3sZQCat_hdC47jzh5NBUmsjOP0Gsi3rBRfvMkHZlBcYOC9qDVtLDkZiAhEsbqLtY4D2Vktk3GXqSq1QI39Sv0uDdQdcmlZtJn8tfb7JwUTnvyTfdxS0p6aaUY-vZV6LYixLBS82JTv48PUUyBd2hpqdhLLzVVvPieTf4w3UlfEXUdhWQ6-UxeLwtLpzdlek&__tn__=%2CO%2CP-R,fb,2024-04-21
4bf5f7e1a7330de84ad4fdee48109670,c1c7a1bab25a9a9d26f3700c9ae50dd8,Yibi 牙牙 🏀 台鋼獵鷹職籃啦啦隊長,,https://www.facebook.com/reel/357252280259979/?__cft__[0]=AZVGRrk3i7QwF4_amu2CPw2mgUrOhYszfS5GloUT_yEGvldRUpYjgnJijOsYV49Wu2SIwrmT6-lFKzZy0WMgTlmw1d1B1s3qHfSwpWtoBCuEpHHxSIqeNQqhBK7ySqmybJmjPupUoIdoXwhclY4cbG4IRMrl-3Zdm9dPWcG69yLLqg&__tn__=%2CO%2CP-R,fb,2024-01-08
eaeab7d15fb395c9e197e3149ba782e0,c1c7a1bab25a9a9d26f3700c9ae50dd8,詹惟婷,,https://www.facebook.com/reel/2148645492138650/?__cft__[0]=AZUx0S0a4K-V2ex5FH2vWlgsVql5KLQMr8A4YYjUd6cgGqA1BK9NpkY4Z-lNLKJQHA6M309TfrUcufbYaDbyQP2-hJX45HGBym1bPERPMYtPVdTXTBT4tyRwtADI8w15Y2y2hjAQjIYzODPKSkblCoO-BY6Im4uBBaX9Z-5iGIcOFw&__tn__=%2CO%2CP-R,fb,2024-02-10
3510d2c1cc05b251c3273c1c646384bb,c1c7a1bab25a9a9d26f3700c9ae50dd8,標心,,https://www.facebook.com/reel/426028226689947/?__cft__[0]=AZXXmTF_6VlbEi3cs5AGai5Eu57Y3P6NIWjqI-jC3CVJZaHkLadEEvVR7HFO5fCfyI3vMJ2hAeX25tseDjiZMpzcyhc1tma6hEiIPBCPLfmLZ7GnJLBfs77-Kb8Y5VPdmdvbmzFysIK_68XIisufbqMBY40PVPiJTwe3zxGNMu3SHQ&__tn__=%2CO%2CP-R,fb,2024-04-20
